ticker,PDD US Equity,PDD US Equity,PDD US Equity,PDD US Equity,PDD US Equity,Predictions,OneHotPred
2021-07-02,119.2,121.31,125.304,127.8281,135.7511,DOWN,0
2021-07-06,113.1,115.44,122.942,127.3179,135.9115,DOWN,0
2021-07-07,110.29,113.9313,118.29,126.6937,136.0639,DOWN,0
2021-07-08,108.77,103.72,114.64,126.0675,136.2079,UP,1
2021-07-09,111.07,110.55,112.486,125.4415,136.3631,DOWN,0
2021-07-12,110.52,110.52,110.75,124.9021,136.5325,UP,1
2021-07-13,112.07,111.69,110.544,124.4649,136.7164,DOWN,0
2021-07-14,108.94,109.72,110.274,123.9751,136.8894,UP,1
2021-07-15,110.74,108.94,110.668,123.5465,137.0676,DOWN,0
2021-07-16,107.45,110.75,109.944,123.0733,137.2364,DOWN,0
2021-07-19,104.69,105.7338,108.778,122.4741,137.3891,DOWN,0
2021-07-20,102.25,104.46,106.814,121.8433,137.5282,UP,1
2021-07-21,104.52,102.0,105.93,121.5017,137.6938,UP,1
2021-07-22,104.96,105.72,104.774,121.0843,137.8582,DOWN,0
2021-07-23,97.31,100.23,102.746,120.5494,137.9798,DOWN,0
2021-07-26,88.71,89.74,99.55,120.019,138.0494,DOWN,0
2021-07-27,79.53,84.3,95.006,119.243,138.08,UP,1
2021-07-28,91.89,86.39,92.48,118.7204,138.1417,UP,1
2021-07-29,92.1,95.8,89.908,118.1176,138.1786,DOWN,0
2021-07-30,91.61,89.5211,88.768,117.4064,138.2134,DOWN,0
2021-08-02,91.48,91.72,89.322,116.616,138.2575,DOWN,0
2021-08-03,88.91,89.31,91.198,115.8084,138.2881,UP,1
2021-08-04,89.28,90.0,90.676,114.9858,138.3144,DOWN,0
2021-08-05,88.74,88.65,90.004,114.1442,138.3374,DOWN,0
2021-08-06,87.46,90.0,89.174,113.422,138.3293,UP,1
2021-08-09,92.71,88.4,89.42,112.883,138.3417,DOWN,0
2021-08-10,91.59,95.0,89.956,112.2172,138.3608,DOWN,0
2021-08-11,89.61,92.8215,90.022,111.2226,138.3743,DOWN,0
2021-08-12,87.42,87.93,89.758,110.173,138.3768,DOWN,0
2021-08-13,84.38,87.2671,89.142,109.1916,138.3472,DOWN,0
2021-08-16,82.22,82.64,87.044,108.1926,138.3083,DOWN,0
2021-08-17,79.45,79.0,84.616,107.223,138.235,UP,1
2021-08-18,80.96,80.98,82.886,106.3022,138.1899,DOWN,0
2021-08-19,74.69,76.08,80.34,105.2856,138.1052,UP,1
2021-08-20,77.29,77.69,78.922,104.3674,138.0031,UP,1
2021-08-23,81.08,79.0,78.694,103.5496,137.8572,UP,1
2021-08-24,99.12,90.94,82.628,103.0998,137.7874,DOWN,0
2021-08-25,97.84,97.47,86.004,102.6184,137.704,DOWN,0
2021-08-26,95.86,96.975,90.238,102.0792,137.6526,DOWN,0
2021-08-27,94.63,96.5,93.706,101.456,137.6103,UP,1
2021-08-30,94.98,94.3,96.486,100.855,137.5279,UP,1
2021-08-31,100.02,99.1,96.666,100.4398,137.3569,UP,1
2021-09-01,106.83,100.3,98.464,100.2104,137.1346,DOWN,0
2021-09-02,102.76,103.77,99.844,99.8334,136.9383,DOWN,0
2021-09-03,102.23,100.53,101.364,99.3236,136.7876,UP,1
2021-09-07,107.74,106.29,103.916,98.9264,136.6644,DOWN,0
2021-09-08,104.72,107.2,104.856,98.5226,136.4997,DOWN,0
2021-09-09,104.28,101.9,104.346,97.9372,136.3033,DOWN,0
2021-09-10,103.75,106.46,104.544,97.4718,136.1168,UP,1
2021-09-13,104.16,102.1512,104.93,97.1182,135.9179,DOWN,0
2021-09-14,101.78,102.15,103.738,96.7698,135.7473,DOWN,0
2021-09-15,99.3,99.7,102.654,96.4938,135.5236,UP,1
2021-09-16,99.89,97.55,101.776,96.2858,135.329,UP,1
2021-09-17,100.73,101.66,101.172,96.125,135.1499,DOWN,0
2021-09-20,94.18,96.89,99.176,95.7872,134.9005,UP,1
2021-09-21,95.1,94.94,97.84,95.4788,134.6502,UP,1
2021-09-22,97.6,95.24,97.5,95.1894,134.4064,UP,1
2021-09-23,98.28,96.86,97.178,94.9762,134.1639,DOWN,0
2021-09-24,94.55,96.22,95.942,94.6524,133.8492,UP,1
2021-09-27,96.32,92.86,96.37,94.4298,133.5929,DOWN,0
2021-09-28,89.0,93.08,95.15,94.116,133.2662,UP,1
2021-09-29,89.06,89.12,93.442,93.8522,132.9733,UP,1
2021-09-30,90.67,89.06,91.92,93.5752,132.716,DOWN,0
2021-10-01,88.15,90.54,90.64,93.239,132.4466,DOWN,0
2021-10-04,85.08,85.876,88.392,92.9944,132.1447,UP,1
2021-10-05,87.42,85.5,88.076,92.9686,131.832,UP,1
2021-10-06,89.32,85.27,88.128,93.1644,131.5318,UP,1
2021-10-07,94.95,93.995,88.984,93.2256,131.2722,UP,1
2021-10-08,96.22,95.73,90.598,93.308,131.0582,DOWN,0
2021-10-11,94.83,99.82,92.548,93.3724,130.8311,DOWN,0
2021-10-12,93.52,94.5,93.768,93.4132,130.5349,UP,1
2021-10-13,97.58,95.82,95.42,93.5866,130.3038,DOWN,0
2021-10-14,94.03,96.99,95.236,93.6816,129.943,DOWN,0
2021-10-15,94.01,94.38,94.794,93.787,129.5175,UP,1
2021-10-18,97.0,93.25,95.228,93.9778,129.1142,UP,1
2021-10-19,97.52,99.87,96.028,94.074,128.7679,UP,1
2021-10-20,99.4,100.29,96.392,94.2302,128.3289,DOWN,0
2021-10-21,97.15,98.74,97.016,94.381,127.9309,UP,1
2021-10-22,99.05,99.85,98.024,94.6136,127.5255,UP,1
2021-10-25,100.64,99.55,98.752,94.9388,127.1249,DOWN,0
2021-10-26,93.19,101.6,97.886,95.1582,126.7284,DOWN,0
2021-10-27,92.29,93.22,96.464,95.415,126.3424,UP,1
2021-10-28,92.45,90.02,95.524,95.6448,125.9807,DOWN,0
2021-10-29,88.92,91.1,93.498,95.9294,125.589,UP,1
2021-11-01,93.48,89.05,92.066,96.2532,125.2504,DOWN,0
2021-11-02,92.28,91.07,91.884,96.4772,124.8678,UP,1
2021-11-03,92.39,93.03,91.904,96.3426,124.475,DOWN,0
2021-11-04,86.67,94.01,90.748,96.1192,124.0443,DOWN,0
2021-11-05,83.67,86.97,89.698,95.8754,123.6032,DOWN,0
2021-11-08,83.24,84.06,87.65,95.6476,123.1172,DOWN,0
2021-11-09,83.24,83.1476,85.842,95.4128,122.6635,UP,1
2021-11-10,86.51,84.34,84.666,95.1426,122.2646,UP,1
2021-11-11,92.87,89.81,85.906,94.8634,121.8821,UP,1
2021-11-12,95.0,91.74,88.172,94.7082,121.5286,DOWN,0
2021-11-15,91.37,94.76,89.798,94.491,121.1156,UP,1
2021-11-16,93.96,93.33,91.942,94.2154,120.6754,DOWN,0
2021-11-17,89.77,93.21,92.594,93.9164,120.1587,DOWN,0
2021-11-18,85.08,86.75,91.036,93.5324,119.5978,DOWN,0
2021-11-19,81.87,85.69,88.41,93.0948,119.0264,DOWN,0
2021-11-22,79.52,81.93,86.04,92.602,118.4827,DOWN,0
2021-11-23,79.27,78.95,83.102,92.1518,117.9302,UP,1
2021-11-24,81.36,79.9,81.42,91.793,117.339,DOWN,0
2021-11-26,68.46,73.91,78.096,91.1644,116.6823,UP,1
2021-11-29,71.96,68.17,76.114,90.589,116.0591,DOWN,0
2021-11-30,66.5,70.015,73.51,90.0354,115.3776,DOWN,0
2021-12-01,62.11,68.42,70.078,89.3756,114.674,DOWN,0
2021-12-02,59.28,60.0,65.662,88.6092,113.9915,DOWN,0
2021-12-03,54.44,55.17,62.858,87.7324,113.2838,UP,1
2021-12-06,56.01,54.73,59.668,86.9616,112.6227,UP,1
2021-12-07,63.03,62.18,58.974,86.2958,111.9983,DOWN,0
2021-12-08,62.43,61.0,59.038,85.7644,111.4138,DOWN,0
2021-12-09,62.18,62.56,59.618,85.2268,110.8694,UP,1
2021-12-10,63.62,63.39,61.454,84.6858,110.3317,DOWN,0
2021-12-13,61.61,62.855,62.574,84.155,109.709,UP,1
2021-12-14,61.62,59.5,62.292,83.6858,109.1395,DOWN,0
2021-12-15,59.13,60.08,61.632,83.12,108.5914,DOWN,0
2021-12-16,57.09,59.78,60.614,82.4754,108.0849,UP,1
2021-12-17,58.06,55.35,59.502,81.7376,107.5911,DOWN,0
2021-12-20,54.78,56.12,58.136,80.9088,107.177,UP,1
2021-12-21,59.31,56.0,57.674,80.1984,106.7026,DOWN,0
2021-12-22,58.44,57.09,57.536,79.4968,106.2541,DOWN,0
2021-12-23,57.71,56.7,57.66,78.6994,105.7307,DOWN,0
2021-12-27,56.96,57.45,57.44,77.958,105.2102,DOWN,0
2021-12-28,56.04,56.66,57.692,77.1986,104.6947,DOWN,0
2021-12-29,54.01,55.472,56.632,76.3388,104.1603,UP,1
2021-12-30,59.45,53.38,56.834,75.5774,103.7103,DOWN,0
2021-12-31,58.3,57.93,56.952,74.7554,103.2927,DOWN,0
2022-01-03,56.1,58.35,56.78,73.9344,102.8642,DOWN,0
2022-01-04,49.82,54.11,55.536,72.9498,102.4275,DOWN,0
2022-01-05,48.53,48.98,54.44,71.9076,101.9899,UP,1
2022-01-06,52.13,49.045,52.976,71.0864,101.6296,UP,1
2022-01-07,55.9,53.05,52.496,70.3586,101.2715,UP,1
2022-01-10,56.99,56.345,52.674,69.6494,100.9,UP,1
2022-01-11,60.02,57.44,54.714,69.0714,100.5424,UP,1
2022-01-12,60.38,62.5,57.084,68.4094,100.1671,DOWN,0
2022-01-13,57.62,58.3,58.182,67.7162,99.7858,UP,1
2022-01-14,60.41,58.88,59.084,67.0766,99.3682,UP,1
2022-01-18,61.53,58.32,59.992,66.5738,98.9613,UP,1
2022-01-19,64.35,62.16,60.858,66.1874,98.5424,UP,1
2022-01-20,66.12,69.22,62.006,65.845,98.1836,DOWN,0
2022-01-21,62.41,66.0,62.964,65.4284,97.7946,DOWN,0
2022-01-24,60.52,60.0,62.986,64.9086,97.4091,DOWN,0
2022-01-25,59.5,59.65,62.58,64.2412,97.0378,DOWN,0
2022-01-26,54.08,60.98,60.526,63.4228,96.6324,DOWN,0
2022-01-27,50.83,53.9,57.468,62.612,96.2235,UP,1
2022-01-28,53.05,51.0,55.596,61.7938,95.8269,UP,1
2022-01-31,59.84,54.35,55.46,61.1952,95.4595,DOWN,0
2022-02-01,59.6,59.74,55.48,60.6856,95.0935,DOWN,0
2022-02-02,57.79,59.68,56.222,60.204,94.7544,DOWN,0
2022-02-03,55.13,56.24,57.082,59.7162,94.3867,UP,1
2022-02-04,55.85,55.3,57.642,59.2478,93.9994,DOWN,0
2022-02-07,53.33,55.4,56.34,58.6872,93.573,UP,1
2022-02-08,60.16,53.88,56.452,58.5212,93.1663,UP,1
2022-02-09,62.28,60.51,57.35,58.3276,92.7773,UP,1
2022-02-10,63.2,60.8374,58.964,58.2616,92.3814,DOWN,0
2022-02-11,60.0,63.1392,59.794,58.2194,91.994,DOWN,0
2022-02-14,59.16,58.57,60.96,58.217,91.6201,UP,1
2022-02-15,61.23,60.34,61.174,58.3528,91.2591,DOWN,0
2022-02-16,60.2,61.75,60.758,58.4366,90.8993,DOWN,0
2022-02-17,59.64,60.0285,60.046,58.3688,90.5419,DOWN,0
2022-02-18,56.03,56.739,59.252,58.2408,90.1488,DOWN,0
2022-02-22,54.4,53.73,58.3,58.0852,89.7519,DOWN,0
2022-02-23,51.82,55.07,56.418,57.8492,89.403,DOWN,0
2022-02-24,51.06,49.0,54.59,57.6382,89.0291,UP,1
2022-02-25,51.65,52.18,52.992,57.4388,88.6671,UP,1
2022-02-28,51.86,50.72,52.158,57.2934,88.3502,DOWN,0
2022-03-01,50.98,51.68,51.474,57.1712,88.0135,DOWN,0
2022-03-02,48.77,51.14,50.864,56.9854,87.6672,DOWN,0
2022-03-03,45.22,50.08,49.696,56.7942,87.2821,DOWN,0
2022-03-04,41.27,44.4,47.62,56.4334,86.8526,DOWN,0
2022-03-07,38.61,40.1,44.97,56.0368,86.3907,UP,1
2022-03-08,40.02,38.47,42.778,55.683,85.9443,UP,1
2022-03-09,43.34,41.13,41.692,55.4106,85.509,DOWN,0
2022-03-10,35.76,39.77,39.8,55.005,85.0337,DOWN,0
2022-03-11,32.13,37.065,37.972,54.5674,84.5765,DOWN,0
2022-03-14,25.53,27.97,35.356,53.889,84.1058,UP,1
2022-03-15,27.31,25.52,32.814,53.2692,83.618,UP,1
2022-03-16,42.62,37.115,32.67,52.9996,83.1344,DOWN,0
2022-03-17,39.37,40.85,33.392,52.7906,82.6317,UP,1
2022-03-18,42.6,39.66,35.486,52.672,82.1775,DOWN,0
2022-03-21,39.99,44.94,38.378,52.4292,81.7166,UP,1
2022-03-22,47.53,42.775,42.422,52.2618,81.3146,UP,1
2022-03-23,49.4,46.83,43.778,52.11,80.9266,DOWN,0
2022-03-24,44.94,47.705,44.892,51.8084,80.5237,DOWN,0
2022-03-25,44.24,42.59,45.22,51.4856,80.1289,DOWN,0
2022-03-28,43.67,44.99,45.956,51.2066,79.7374,UP,1
2022-03-29,44.3,44.97,45.31,50.8844,79.3508,DOWN,0
2022-03-30,43.76,43.74,44.182,50.529,78.9601,DOWN,0
2022-03-31,40.11,42.87,43.216,50.0442,78.5465,UP,1
2022-04-01,42.65,44.52,42.898,49.5748,78.1308,UP,1
2022-04-04,49.3,46.85,44.024,49.3126,77.7522,DOWN,0
2022-04-05,46.82,48.74,44.528,49.0386,77.3824,DOWN,0
2022-04-06,45.29,45.575,44.834,48.7544,77.0173,DOWN,0
2022-04-07,42.37,44.45,45.286,48.5202,76.6211,UP,1
2022-04-08,42.6,42.39,45.276,48.3556,76.1955,DOWN,0
2022-04-11,42.22,41.81,43.86,48.139,75.7686,DOWN,0
2022-04-12,41.47,42.81,42.79,47.7716,75.3514,UP,1
2022-04-13,43.91,41.66,42.514,47.4578,74.9032,DOWN,0
2022-04-14,40.03,43.97,42.046,47.1026,74.4683,DOWN,0
2022-04-18,40.01,38.5,41.528,46.8002,74.0591,DOWN,0
2022-04-19,39.8,39.0,41.044,46.4792,73.6621,DOWN,0
2022-04-20,37.31,39.4,40.212,46.1588,73.2832,DOWN,0
2022-04-21,34.75,36.82,38.38,45.6506,72.9055,DOWN,0
2022-04-22,34.73,35.2,37.32,45.0996,72.5353,UP,1
2022-04-25,35.6,33.09,36.438,44.5476,72.1579,DOWN,0
2022-04-26,34.84,35.52,35.446,44.0444,71.7795,UP,1
2022-04-27,37.42,35.57,35.468,43.6096,71.4063,UP,1
2022-04-28,37.95,38.0,36.108,43.144,71.0513,UP,1
2022-04-29,43.09,44.74,37.78,42.8018,70.7131,UP,1
2022-05-02,44.66,42.31,39.592,42.5022,70.3991,DOWN,0
2022-05-03,43.91,44.03,41.406,42.2598,70.0952,UP,1
2022-05-04,45.35,42.54,42.992,42.0788,69.8107,DOWN,0
2022-05-05,40.28,43.16,43.458,41.848,69.4895,DOWN,0
2022-05-06,38.19,40.28,42.478,41.5906,69.1557,DOWN,0
2022-05-09,34.95,36.33,40.536,41.2566,68.8439,UP,1
2022-05-10,35.56,36.61,38.866,40.9306,68.5781,DOWN,0
2022-05-11,33.84,36.525,36.564,40.5878,68.3497,UP,1
2022-05-12,34.23,33.21,35.354,40.297,68.0614,UP,1
2022-05-13,37.72,35.4,35.26,40.147,67.7895,UP,1
2022-05-16,37.84,38.555,35.838,40.0784,67.5206,UP,1
2022-05-17,40.16,41.08,36.758,40.1094,67.264,DOWN,0
2022-05-18,38.59,38.955,37.708,40.0808,67.0124,UP,1
2022-05-19,42.05,39.53,39.272,40.055,66.7763,DOWN,0
2022-05-20,40.9,43.49,39.908,40.1578,66.5371,DOWN,0
2022-05-23,40.45,40.69,40.43,40.3242,66.302,DOWN,0
2022-05-24,36.96,39.0,39.79,40.5528,66.0233,UP,1
2022-05-25,38.31,38.06,39.734,40.7728,65.7569,UP,1
2022-05-26,41.93,39.33,39.71,40.759,65.5185,UP,1
2022-05-27,48.3,45.0,41.19,40.9376,65.3229,UP,1
2022-05-31,50.35,51.92,43.17,41.0926,65.1527,DOWN,0
2022-06-01,49.0,49.51,45.578,41.2728,64.9866,UP,1
2022-06-02,52.67,49.505,48.45,41.3756,64.8527,DOWN,0
2022-06-03,50.9,50.76,50.244,41.4056,64.7024,UP,1
2022-06-06,53.75,55.17,51.334,41.5818,64.5977,UP,1
2022-06-07,59.19,54.0,53.102,41.8808,64.5072,UP,1
2022-06-08,64.95,61.4065,56.292,42.3064,64.4266,DOWN,0
2022-06-09,58.7,61.215,57.498,42.5944,64.2245,UP,1
2022-06-10,59.95,60.48,59.308,42.9182,64.035,DOWN,0
2022-06-13,54.41,56.7165,59.44,43.2042,63.8278,UP,1
2022-06-14,60.92,56.65,59.786,43.5696,63.6592,DOWN,0
2022-06-15,60.19,61.43,58.834,43.7874,63.4853,DOWN,0
2022-06-16,58.76,57.2,58.846,44.0262,63.279,UP,1
2022-06-17,59.0,62.26,58.656,44.3004,63.0398,UP,1
2022-06-21,63.05,61.795,60.384,44.714,62.8413,DOWN,0
2022-06-22,60.36,61.77,60.272,45.0692,62.6319,UP,1
2022-06-23,64.23,62.92,61.08,45.5094,62.4144,UP,1
2022-06-24,65.96,66.39,62.52,45.9992,62.2206,DOWN,0
2022-06-27,64.74,67.6,63.668,46.4158,62.0229,DOWN,0
2022-06-28,62.96,64.07,63.65,46.8744,61.8189,UP,1
2022-06-29,63.07,61.45,64.192,47.3356,61.6135,DOWN,0
2022-06-30,61.8,61.42,63.706,47.7756,61.4136,UP,1
2022-07-01,64.82,61.81,63.478,48.3258,61.2412,UP,1
2022-07-05,66.62,63.8255,63.854,48.9632,61.0748,DOWN,0
2022-07-06,61.69,65.68,63.6,49.5024,60.8796,UP,1
2022-07-07,62.23,62.93,63.432,50.035,60.7199,DOWN,0
2022-07-08,60.8,61.38,63.232,50.5542,60.5484,DOWN,0
2022-07-11,54.7,57.762,61.208,50.8998,60.3339,UP,1
2022-07-12,56.21,54.95,59.126,51.265,60.1235,UP,1
2022-07-13,56.35,54.2,58.058,51.5302,59.9325,DOWN,0
2022-07-14,54.7,55.38,56.552,51.731,59.7244,UP,1
2022-07-15,54.71,53.84,55.334,51.947,59.553,UP,1
2022-07-18,55.12,56.02,55.418,52.1424,59.3833,DOWN,0
2022-07-19,54.95,56.2,55.166,52.4358,59.2047,DOWN,0
2022-07-20,53.43,54.43,54.582,52.7406,59.0311,UP,1
2022-07-21,55.8,53.34,54.802,53.1576,58.8847,DOWN,0
2022-07-22,54.38,55.23,54.736,53.534,58.7195,UP,1
2022-07-25,56.21,54.98,54.954,53.9814,58.5539,DOWN,0
2022-07-26,55.16,56.24,54.996,54.4,58.355,DOWN,0
2022-07-27,54.99,55.06,55.308,54.7454,58.1488,DOWN,0
2022-07-28,50.91,53.56,54.33,55.0068,57.9292,DOWN,0
2022-07-29,49.01,48.28,53.256,55.1838,57.7067,DOWN,0
2022-08-01,47.69,47.48,51.552,55.3658,57.4572,UP,1
2022-08-02,48.98,45.99,50.316,55.5044,57.232,UP,1
2022-08-03,49.65,49.26,49.248,55.6794,57.0102,UP,1
2022-08-04,51.26,52.9,49.318,55.8956,56.7815,DOWN,0
2022-08-05,50.25,49.65,49.566,56.1614,56.5451,DOWN,0
2022-08-08,47.67,49.2,49.562,56.3486,56.2865,DOWN,0
2022-08-09,47.33,47.85,49.232,56.4566,56.0374,DOWN,0
2022-08-10,47.26,47.27,48.754,56.4358,55.7784,UP,1
2022-08-11,49.62,48.44,48.426,56.4212,55.5233,DOWN,0
2022-08-12,48.8,47.2,48.136,56.4172,55.3014,UP,1
2022-08-15,51.13,47.78,48.828,56.3864,55.0956,DOWN,0
2022-08-16,49.34,50.0,49.23,56.3552,54.88,DOWN,0
2022-08-17,47.51,50.09,49.28,56.2304,54.673,DOWN,0
2022-08-18,46.83,47.45,48.722,55.9832,54.4397,DOWN,0
2022-08-19,45.76,46.42,48.114,55.5994,54.2071,UP,1
2022-08-22,47.93,46.12,47.474,55.384,53.9848,UP,1
2022-08-23,50.51,48.25,47.708,55.1952,53.804,UP,1
2022-08-24,53.21,49.01,48.848,55.1712,53.6517,UP,1
2022-08-25,59.83,57.0,51.448,55.1494,53.5347,DOWN,0
2022-08-26,57.57,63.53,53.81,55.097,53.4063,UP,1
2022-08-29,66.04,65.04,57.432,55.2426,53.304,UP,1
2022-08-30,66.5,67.78,60.63,55.3926,53.1721,UP,1
2022-08-31,71.3,69.02,64.248,55.5576,53.0536,UP,1
2022-09-01,71.42,69.45,66.566,55.7788,52.9539,UP,1
2022-09-02,72.19,69.66,69.49,55.938,52.845,DOWN,0
2022-09-06,66.62,70.04,69.606,55.9512,52.7293,UP,1
2022-09-07,68.41,65.29,69.988,56.0246,52.6459,DOWN,0
2022-09-08,68.19,66.39,69.366,56.1292,52.5775,UP,1
2022-09-09,69.76,69.91,69.034,56.263,52.5287,UP,1
2022-09-12,71.56,70.14,68.908,56.4582,52.4902,DOWN,0
2022-09-13,67.82,69.26,69.148,56.5182,52.4225,UP,1
2022-09-14,69.87,68.78,69.44,56.5832,52.4295,DOWN,0
2022-09-15,68.44,68.48,69.49,56.7182,52.4119,DOWN,0
2022-09-16,65.67,66.03,68.672,56.787,52.4078,UP,1
2022-09-19,65.79,64.03,67.518,56.8868,52.4262,UP,1
2022-09-20,66.1,65.08,67.174,57.1148,52.4603,DOWN,0
2022-09-21,62.49,64.72,65.698,57.2404,52.5005,UP,1
2022-09-22,63.46,62.92,64.702,57.3826,52.5378,DOWN,0
2022-09-23,60.05,61.57,63.578,57.4896,52.5229,UP,1
2022-09-26,60.66,61.48,62.552,57.6086,52.514,UP,1
2022-09-27,60.99,62.16,61.53,57.726,52.5081,UP,1
2022-09-28,62.98,59.02,61.628,57.8866,52.5049,DOWN,0
2022-09-29,60.77,61.59,61.09,58.0334,52.5007,UP,1
2022-09-30,62.58,60.51,61.596,58.169,52.5055,UP,1
2022-10-03,62.65,62.41,61.994,58.3344,52.5231,UP,1
2022-10-04,66.47,64.5,63.09,58.5396,52.57,DOWN,0
2022-10-05,66.17,66.5,63.728,58.7598,52.6105,DOWN,0
2022-10-06,65.26,66.27,64.626,58.9652,52.6629,DOWN,0
2022-10-07,63.56,63.99,64.822,59.2182,52.6842,DOWN,0
2022-10-10,58.26,61.5,63.944,59.4032,52.6833,DOWN,0
2022-10-11,55.71,57.09,61.792,59.5636,52.6733,UP,1
2022-10-12,55.94,56.04,59.746,59.7028,52.6682,DOWN,0
2022-10-13,55.37,53.35,57.768,59.8172,52.6648,DOWN,0
2022-10-14,52.92,56.2,55.64,59.8504,52.6594,UP,1
2022-10-17,55.48,54.62,55.084,59.955,52.6395,UP,1
2022-10-18,58.37,57.97,55.616,60.169,52.6399,DOWN,0
2022-10-19,54.49,55.2747,55.326,60.3122,52.6318,UP,1
2022-10-20,55.89,55.25,55.43,60.4848,52.6622,UP,1
2022-10-21,58.97,55.13,56.64,60.6718,52.7144,DOWN,0
2022-10-24,44.46,48.15,54.436,60.585,52.676,UP,1
2022-10-25,47.53,46.69,52.268,60.513,52.6342,UP,1
2022-10-26,53.09,48.08,51.988,60.588,52.6147,UP,1
2022-10-27,53.11,51.85,51.432,60.7,52.5801,DOWN,0
2022-10-28,52.95,49.8538,50.228,60.8224,52.543,UP,1
2022-10-31,54.83,52.28,52.302,61.0038,52.529,DOWN,0
2022-11-01,53.89,59.63,53.574,61.123,52.4964,DOWN,0
2022-11-02,53.61,54.0,53.678,61.185,52.4568,UP,1
2022-11-03,56.97,52.22,54.45,61.2602,52.4199,UP,1
2022-11-04,61.89,61.79,56.238,61.3014,52.3988,DOWN,0
2022-11-07,61.72,63.01,57.616,61.3844,52.3953,UP,1
2022-11-08,62.92,60.31,59.422,61.322,52.4073,DOWN,0
2022-11-09,59.16,60.4,60.532,61.1752,52.4056,UP,1
2022-11-10,64.05,62.95,61.948,61.0302,52.4555,UP,1
2022-11-11,65.18,67.5,62.606,60.9054,52.5272,UP,1
2022-11-14,65.39,67.59,63.34,60.7694,52.5889,UP,1
2022-11-15,70.97,69.94,64.95,60.8564,52.6446,DOWN,0
2022-11-16,67.56,68.3,66.63,60.8394,52.6844,UP,1
2022-11-17,70.55,66.405,67.93,60.8866,52.7482,DOWN,0
2022-11-18,70.15,71.18,68.924,60.8944,52.8233,DOWN,0
2022-11-21,67.62,68.43,69.37,60.8156,52.8821,DOWN,0
2022-11-22,66.76,65.18,68.528,60.7944,52.9493,DOWN,0
2022-11-23,66.71,68.465,68.358,60.7312,52.982,DOWN,0
2022-11-25,65.75,65.78,67.398,60.6774,52.9994,UP,1
2022-11-28,74.05,74.78,68.178,60.845,53.0536,UP,1
2022-11-29,78.43,77.98,70.34,61.0978,53.1458,UP,1
2022-11-30,82.04,80.42,73.396,61.4166,53.2602,X,X
